unique_id,date,time,trialCount,target,chosen,right,same,diff,startTime,endTime
mfefetic,3/11/19,19:28,37,grid26_6_3.jpeg,img1,Img1,grid26_6_4.jpeg,grid10_6_4.jpeg,33:22:366,33:22:367
mfefetic,3/11/19,19:28,38,grid5_6_3.jpeg,img2,Img2,grid5_6_4.jpeg,grid13_6_4.jpeg,33:33:468,33:33:469
mfefetic,3/11/19,19:28,39,grid19_6_1.jpeg,img2,Img2,grid19_6_2.jpeg,grid28_6_2.jpeg,33:40:940,33:40:941
mfefetic,3/11/19,19:28,40,grid22_6_4.jpeg,img2,Img2,grid22_6_3.jpeg,grid14_6_3.jpeg,33:47:632,33:47:633
nbcgl,3/11/19,19:22,1,grid18_6_5.jpeg,img1,Img2,grid18_6_6.jpeg,grid40_6_6.jpeg,23:07:091,0
nbcgl,3/11/19,19:22,2,grid3_6_3.jpeg,img1,Img1,grid3_6_1.jpeg,grid10_6_1.jpeg,23:19:035,23:19:036
nbcgl,3/11/19,19:22,3,grid6_6_3.jpeg,img2,Img1,grid6_6_5.jpeg,grid26_6_5.jpeg,0.980798611,0.980810185
nbcgl,3/11/19,19:22,4,grid35_6_6.jpeg,img1,Img1,grid35_6_1.jpeg,grid13_6_1.jpeg,0.988530093,0.988541667
nbcgl,3/11/19,19:22,5,grid11_6_6.jpeg,img2,Img2,grid11_6_3.jpeg,grid21_6_3.jpeg,0.990069444,0.990081019
nbcgl,3/11/19,19:22,6,grid38_6_4.jpeg,img2,Img1,grid38_6_5.jpeg,grid39_6_5.jpeg,0.992175926,0.992175926
nbcgl,3/11/19,19:22,7,grid10_6_4.jpeg,img2,Img2,grid10_6_5.jpeg,grid37_6_5.jpeg,0.99931713,0.999328704
nbcgl,3/11/19,19:22,8,grid31_6_3.jpeg,img2,Img1,grid31_6_4.jpeg,grid30_6_4.jpeg,1.005196759,1.005196759
nbcgl,3/11/19,19:22,9,grid33_6_6.jpeg,img2,Img2,grid33_6_3.jpeg,grid30_6_3.jpeg,24:02:966,24:02:966
nbcgl,3/11/19,19:22,10,grid28_6_2.jpeg,img1,Img2,grid33_6_3.jpeg,grid30_6_3.jpeg,24:09:623,24:09:623
nbcgl,3/11/19,19:22,11,grid15_6_3.jpeg,img2,Img2,grid15_6_1.jpeg,grid3_6_1.jpeg,24:15:544,24:15:544
nbcgl,3/11/19,19:22,12,grid20_6_5.jpeg,img2,Img1,grid20_6_6.jpeg,grid3_6_6.jpeg,24:20:696,24:20:696
nbcgl,3/11/19,19:22,13,grid34_6_1.jpeg,img2,Img2,grid34_6_2.jpeg,grid35_6_2.jpeg,24:29:692,24:29:692
nbcgl,3/11/19,19:22,14,grid20_6_3.jpeg,img2,Img1,grid20_6_2.jpeg,grid26_6_2.jpeg,24:34:760,24:34:761
nbcgl,3/11/19,19:22,15,grid5_6_4.jpeg,img1,Img1,grid5_6_5.jpeg,grid26_6_5.jpeg,24:40:325,24:40:325
nbcgl,3/11/19,19:22,16,grid28_6_5.jpeg,img2,Img1,grid28_6_1.jpeg,grid22_6_1.jpeg,24:46:834,24:46:835
nbcgl,3/11/19,19:22,17,grid13_6_5.jpeg,img2,Img2,grid13_6_2.jpeg,grid2_6_2.jpeg,24:52:805,24:52:806
nbcgl,3/11/19,19:22,18,grid8_6_1.jpeg,img2,Img1,grid8_6_5.jpeg,grid6_6_5.jpeg,24:59:151,24:59:151
nbcgl,3/11/19,19:22,19,grid13_6_4.jpeg,img1,Img2,grid13_6_5.jpeg,grid19_6_5.jpeg,25:06:310,25:06:311
nbcgl,3/11/19,19:22,20,grid31_6_4.jpeg,img1,Img2,grid13_6_5.jpeg,grid19_6_5.jpeg,25:12:616,25:12:616
nbcgl,3/11/19,19:22,21,grid41_6_2.jpeg,img1,Img1,grid41_6_3.jpeg,grid37_6_3.jpeg,25:17:405,25:17:406
nbcgl,3/11/19,19:22,22,grid29_6_6.jpeg,img2,Img1,grid29_6_1.jpeg,grid41_6_1.jpeg,25:24:054,25:24:055
nbcgl,3/11/19,19:22,23,grid14_6_2.jpeg,img1,Img1,grid14_6_3.jpeg,grid9_6_3.jpeg,25:31:455,25:31:456
nbcgl,3/11/19,19:22,24,grid14_6_4.jpeg,img1,Img2,grid14_6_2.jpeg,grid15_6_2.jpeg,25:37:348,25:37:349
nbcgl,3/11/19,19:22,25,grid40_6_2.jpeg,img2,Img1,grid40_6_3.jpeg,grid8_6_3.jpeg,25:43:127,25:43:127
nbcgl,3/11/19,19:22,26,grid32_6_6.jpeg,img2,Img2,grid32_6_4.jpeg,grid8_6_4.jpeg,25:47:698,25:47:699
nbcgl,3/11/19,19:22,27,grid41_6_5.jpeg,img1,Img1,grid41_6_2.jpeg,grid38_6_2.jpeg,25:52:987,25:52:987
nbcgl,3/11/19,19:22,28,grid6_6_1.jpeg,img2,Img2,grid6_6_2.jpeg,grid2_6_2.jpeg,25:58:632,25:58:632
nbcgl,3/11/19,19:22,29,grid19_6_5.jpeg,img2,Img1,grid19_6_4.jpeg,grid21_6_4.jpeg,26:03:838,26:03:839
nbcgl,3/11/19,19:22,30,grid39_6_4.jpeg,img1,Img1,grid19_6_4.jpeg,grid21_6_4.jpeg,26:09:438,26:09:439
nbcgl,3/11/19,19:22,31,grid15_6_5.jpeg,img2,Img2,grid15_6_6.jpeg,grid19_6_6.jpeg,26:14:529,26:14:529
nbcgl,3/11/19,19:22,32,grid11_6_2.jpeg,img2,Img2,grid11_6_1.jpeg,grid23_6_1.jpeg,26:21:291,26:21:291
nbcgl,3/11/19,19:22,33,grid5_6_6.jpeg,img2,Img1,grid5_6_2.jpeg,grid25_6_2.jpeg,26:25:963,26:25:964
nbcgl,3/11/19,19:22,34,grid32_6_4.jpeg,img2,Img1,grid32_6_2.jpeg,grid20_6_2.jpeg,26:37:498,26:37:499
nbcgl,3/11/19,19:22,35,grid33_6_1.jpeg,img1,Img1,grid32_6_2.jpeg,grid20_6_2.jpeg,26:44:936,26:44:937
nbcgl,3/11/19,19:22,36,grid26_6_5.jpeg,img2,Img2,grid26_6_6.jpeg,grid28_6_6.jpeg,26:49:406,26:49:407
nbcgl,3/11/19,19:22,37,grid7_6_3.jpeg,img2,Img1,grid7_6_6.jpeg,grid8_6_6.jpeg,26:55:734,26:55:735
nbcgl,3/11/19,19:22,38,grid18_6_1.jpeg,img1,Img2,grid18_6_6.jpeg,grid41_6_6.jpeg,27:03:208,27:03:209
nbcgl,3/11/19,19:22,39,grid15_6_1.jpeg,img2,Img1,grid15_6_2.jpeg,grid4_6_2.jpeg,27:08:914,27:08:915
nbcgl,3/11/19,19:22,40,grid33_6_5.jpeg,img1,Img2,grid33_6_2.jpeg,grid37_6_2.jpeg,27:16:845,27:16:845
buzfvl,3/11/19,18:32,1,grid29_6_6.jpeg,img2,Img1,grid29_6_4.jpeg,grid2_6_4.jpeg,34:34:715,0
buzfvl,3/11/19,18:32,2,grid26_6_3.jpeg,img1,Img1,grid26_6_2.jpeg,grid24_6_2.jpeg,34:48:218,34:48:219
buzfvl,3/11/19,18:32,3,grid8_6_2.jpeg,img2,Img2,grid8_6_4.jpeg,grid12_6_4.jpeg,35:07:017,35:07:018
buzfvl,3/11/19,18:32,4,grid22_6_3.jpeg,img2,Img2,grid22_6_1.jpeg,grid27_6_1.jpeg,35:24:374,35:24:375
buzfvl,3/11/19,18:32,5,grid27_6_3.jpeg,img1,Img2,grid27_6_1.jpeg,grid2_6_1.jpeg,35:31:519,35:31:520
buzfvl,3/11/19,18:32,6,grid33_6_2.jpeg,img2,Img2,grid33_6_3.jpeg,grid34_6_3.jpeg,35:39:797,35:39:798
buzfvl,3/11/19,18:32,7,grid10_6_3.jpeg,img2,Img2,grid10_6_4.jpeg,grid40_6_4.jpeg,35:58:732,35:58:733
buzfvl,3/11/19,18:32,8,grid24_6_2.jpeg,img2,Img1,grid24_6_6.jpeg,grid4_6_6.jpeg,36:14:405,36:14:406
buzfvl,3/11/19,18:32,9,grid29_6_5.jpeg,img1,Img2,grid29_6_3.jpeg,grid24_6_3.jpeg,36:20:622,36:20:623
buzfvl,3/11/19,18:32,10,grid6_6_3.jpeg,img1,Img2,grid29_6_3.jpeg,grid24_6_3.jpeg,36:28:412,36:28:414
buzfvl,3/11/19,18:32,11,grid35_6_6.jpeg,img2,Img2,grid35_6_5.jpeg,grid13_6_5.jpeg,36:38:911,36:38:912
buzfvl,3/11/19,18:32,12,grid26_6_5.jpeg,img2,Img1,grid26_6_3.jpeg,grid13_6_3.jpeg,36:49:288,36:49:289
buzfvl,3/11/19,18:32,13,grid30_6_2.jpeg,img2,Img2,grid30_6_3.jpeg,grid11_6_3.jpeg,36:58:609,36:58:610
buzfvl,3/11/19,18:32,14,grid5_6_2.jpeg,img2,Img2,grid5_6_4.jpeg,grid16_6_4.jpeg,37:12:835,37:12:836
buzfvl,3/11/19,18:32,15,grid11_6_6.jpeg,img1,Img2,grid11_6_5.jpeg,grid13_6_5.jpeg,37:59:774,37:59:774
buzfvl,3/11/19,18:32,16,grid27_6_1.jpeg,img1,Img2,grid27_6_2.jpeg,grid12_6_2.jpeg,38:14:186,38:14:187
buzfvl,3/11/19,18:32,17,grid12_6_3.jpeg,img1,Img1,grid12_6_4.jpeg,grid32_6_4.jpeg,38:32:003,38:32:003
buzfvl,3/11/19,18:32,18,grid17_6_5.jpeg,img2,Img1,grid17_6_6.jpeg,grid31_6_6.jpeg,38:41:965,38:41:965
buzfvl,3/11/19,18:32,19,grid30_6_3.jpeg,img1,Img1,grid30_6_1.jpeg,grid25_6_1.jpeg,39:03:628,39:03:629
buzfvl,3/11/19,18:32,20,grid18_6_5.jpeg,img1,Img1,grid30_6_1.jpeg,grid25_6_1.jpeg,39:28:063,39:28:063
buzfvl,3/11/19,18:32,21,grid41_6_6.jpeg,img1,Img2,grid41_6_4.jpeg,grid31_6_4.jpeg,39:35:849,39:35:850
buzfvl,3/11/19,18:32,22,grid33_6_6.jpeg,img1,Img1,grid33_6_1.jpeg,grid13_6_1.jpeg,39:53:228,39:53:228
buzfvl,3/11/19,18:32,23,grid3_6_1.jpeg,img2,Img1,grid3_6_3.jpeg,grid40_6_3.jpeg,40:22:840,40:22:841
buzfvl,3/11/19,18:32,24,grid10_6_5.jpeg,img1,Img2,grid10_6_3.jpeg,grid35_6_3.jpeg,40:43:379,40:43:380
buzfvl,3/11/19,18:32,25,grid24_6_1.jpeg,img2,Img1,grid24_6_4.jpeg,grid15_6_4.jpeg,41:14:046,41:14:046
buzfvl,3/11/19,18:32,26,grid23_6_3.jpeg,img1,Img1,grid23_6_4.jpeg,grid30_6_4.jpeg,41:32:765,41:32:766
buzfvl,3/11/19,18:32,27,grid19_6_4.jpeg,img2,Img1,grid19_6_6.jpeg,grid12_6_6.jpeg,41:46:071,41:46:071
buzfvl,3/11/19,18:32,28,grid17_6_2.jpeg,img2,Img2,grid17_6_4.jpeg,grid38_6_4.jpeg,42:05:097,42:05:098
buzfvl,3/11/19,18:32,29,grid13_6_5.jpeg,img2,Img1,grid13_6_6.jpeg,grid17_6_6.jpeg,42:27:469,42:27:470
buzfvl,3/11/19,18:32,30,grid34_6_2.jpeg,img1,Img1,grid13_6_6.jpeg,grid17_6_6.jpeg,42:34:293,42:34:294
buzfvl,3/11/19,18:32,31,grid7_6_2.jpeg,img1,Img2,grid7_6_6.jpeg,grid17_6_6.jpeg,42:42:134,42:42:136
buzfvl,3/11/19,18:32,32,grid14_6_3.jpeg,img2,Img2,grid14_6_1.jpeg,grid13_6_1.jpeg,43:12:595,43:12:596
buzfvl,3/11/19,18:32,33,grid15_6_6.jpeg,img1,Img1,grid15_6_1.jpeg,grid10_6_1.jpeg,43:19:084,43:19:085
buzfvl,3/11/19,18:32,34,grid10_6_2.jpeg,img1,Img1,grid10_6_3.jpeg,grid37_6_3.jpeg,43:31:661,43:31:662
buzfvl,3/11/19,18:32,35,grid38_6_2.jpeg,img1,Img1,grid10_6_3.jpeg,grid37_6_3.jpeg,43:53:287,43:53:288
buzfvl,3/11/19,18:32,36,grid16_6_5.jpeg,img1,Img1,grid16_6_6.jpeg,grid23_6_6.jpeg,43:59:344,43:59:345
buzfvl,3/11/19,18:32,37,grid14_6_4.jpeg,img1,Img2,grid14_6_5.jpeg,grid15_6_5.jpeg,44:09:169,44:09:171
buzfvl,3/11/19,18:32,38,grid31_6_4.jpeg,img1,Img1,grid31_6_6.jpeg,grid30_6_6.jpeg,44:29:003,44:29:004
buzfvl,3/11/19,18:32,39,grid5_6_3.jpeg,img2,Img2,grid5_6_6.jpeg,grid4_6_6.jpeg,44:46:053,44:46:054
buzfvl,3/11/19,18:32,40,grid20_6_2.jpeg,img1,Img1,grid20_6_5.jpeg,grid11_6_5.jpeg,45:05:382,45:05:383
